15	35198879
15	39363702
15	39880818
15	40750721
15	40947173
15	41099899
15	41291639
15	41795054
15	41799711
15	42162467
15	42185482
15	42375978
15	43384221
15	43658935
15	43925134
15	44036768
15	44089414
1	54475967
15	45050956
15	45216857
1	54605319
15	48444430
15	50593417
1	55072826
1	55072915
1	55073719
15	50769082
15	50789423
15	51514572
1	55181280
1	55182300
15	51984362
1	55251314
1	55279486
15	52882872
15	54709083
1	55512222
1	55518370
1	55523779
1	55524222
1	55527222
1	55529215
15	55722882
15	56721300
1	55683603
15	56841709
15	58571401
15	60666686
15	64648186
15	65214210
15	67528778
15	67596677
15	68497597
15	69327737
15	69548338
15	69587410
15	71071119
1	57158051
1	57224387
15	72639003
15	73562532
15	73617693
15	73990045
1	57406638
15	74220404
15	75013005
15	75014921
15	75093422
15	75320725
15	75641392
15	75641682
15	75902275
15	75913260
15	76016583
15	78558584
15	78807407
15	78834533
15	79185898
15	81616177
15	81624929
15	81635073
15	85177613
15	85229745
15	85669541
15	86205618
15	86622993
15	87217666
15	89436295
15	89878601
15	90020837
15	90344348
15	90349461
15	90630704
15	90764219
15	90806356
15	91423337
15	91428521
15	91434277
15	91435993
15	91452594
15	91474631
1	5935162
15	96590017
15	97327393
15	99496340
15	99511804
15	99671617
1	60104049
1	60456491
16	10894197
16	1143496
16	12181888
16	1291622
16	1291685
16	1306559
16	13297348
16	1364365
1	6142308
16	14672487
16	15696480
16	15976805
16	16173232
16	16177275
16	1821082
16	1822797
16	1833508
16	1869124
16	1872312
16	19073120
16	19078902
16	19729016
16	19869841
16	2030005
16	20361087
16	20453711
16	20792388
16	20802007
16	21279025
16	22142602
16	2279613
16	2305693
16	23695263
16	23700059
16	23700924
16	23768875
16	2721023
16	2721345
16	27230333
16	27231740
16	27375423
16	27730073
16	28600002
16	28602991
16	28603012
16	28607196
16	28618088
16	28631383
16	2881827
16	29224228
16	3019446
16	3070708
16	31105554
16	31448168
16	31474091
16	31539927
16	31766921
16	31770696
16	3195668
16	321200
16	324075
16	3293257
16	3293403
16	3293880
16	3297144
16	334920
16	33605231
16	336888
16	3406756
16	34331883
1	63489983
1	6354955
16	3644511
16	3716025
16	3721773
16	3724352
16	3726094
1	64089432
16	422544
16	4256755
16	4465714
16	4556911
16	461483
16	4649366
16	4745051
16	4764117
16	48130781
16	48134784
16	48172226
16	48174765
16	48395527
16	4847841
16	49412420
16	5122072
16	52128986
1	65312342
1	65460772
16	55523622
16	55525759
16	55527073
16	55862682
16	55903554
16	55903640
16	55905536
16	55905676
16	56508775
16	56532606
16	56701294
16	56873613
16	57464236
16	58052907
16	58054099
16	586144
1	6615467
16	622568
16	65397282
16	65605672
16	6623892
16	66518664
16	66547767
16	66786804
16	66857451
16	66861836
16	67005219
16	67063054
16	67195842
16	67220231
16	67236109
16	675087
16	67694044
16	67697633
16	68088485
16	68105011
16	69748869
16	69748928
16	69760341
16	70358495
16	70688560
16	70690916
16	70694000
16	71264561
16	72120683
16	72156856
1	67242087
16	733572
16	74349043
16	74729655
16	75406468
16	75498148
16	75669878
16	775236
16	776614
16	77756501
16	777912
16	78312552
16	79245873
16	80666826
16	81012303
16	81012307
16	81030564
16	81031957
16	81056441
16	81161473
16	81174978
16	81181120
16	81183325
16	81194437
16	81242198
16	81929485
16	82033810
16	82132040
16	82203953
16	824473
16	830559
16	83945874
16	84074671
16	84495318
16	84529382
16	84801966
16	84875873
16	85105371
16	85722496
1	68604134
16	863355
16	86381056
16	86383154
16	8738625
16	87807148
16	88596848
16	88719760
16	88780634
16	88876886
16	88901662
16	88901673
16	88902199
16	88908306
16	88909159
16	8891471
16	88921634
16	88925112
16	8905010
16	8906914
16	89261482
16	89264514
16	89291210
16	8952287
16	89613145
16	89645368
16	89651175
16	89712997
16	89735891
16	89829196
16	90038228
16	90046121
16	90048327
16	90097672
16	90097748
16	90128376
16	90161003
16	90162552
1	70881670
1	70890007
17	10302192
17	10627771
17	10633185
17	10641889
17	1456318
17	1465837
17	15134114
17	15234412
17	16829159
17	17250197
17	17494909
17	1782952
17	1782957
17	18004862
17	18196027
17	18208493
17	18243534
17	19578873
17	20554850
17	21026758
17	21319849
17	2206772
17	25568638
17	26699199
17	26875677
17	26901194
17	26925964
17	26938471
17	27279474
17	28255563
17	28268817
17	28268857
17	28405349
17	28887134
17	29113338
17	29652931
17	29653037
17	30183663
17	3195087
17	3195603
17	33269927
17	3374972
17	33768369
17	33772658
17	33772713
17	33806841
17	33814758
17	33986976
17	34853569
17	3583059
17	3629075
17	36894839
17	37074932
17	37329815
17	37816461
17	37818561
17	37826249
17	37826316
17	38064469
17	38297453
17	38319728
17	38519831
17	38567951
17	38715186
17	38858134
17	39240563
17	39254335
17	39458573
17	39551099
17	39579059
17	39596687
17	39605354
17	39880966
17	39890576
17	39923673
17	40049320
17	40821603
17	40985792
17	41004637
17	41006561
17	41222975
17	41598230
17	41622970
17	41896448
17	41961451
17	42255642
17	42268255
17	42337247
17	42786208
17	44055647
17	44112733
17	4442931
17	4443244
17	45425287
17	45438788
17	45438886
17	45447802
17	45452257
17	45468858
17	45735975
17	45750468
1	74649119
17	46679439
17	46882286
17	47014651
17	47246247
17	47916006
17	4803711
17	4803796
17	4836114
17	48458184
17	48458241
17	48625307
17	48625643
17	49238549
17	49243859
1	75175797
1	75214441
17	53076986
17	5338281
17	53828493
17	53844742
17	5440197
17	5440221
17	5445243
17	54872480
17	5487821
17	56233444
17	56272501
17	56429094
17	56646622
17	57158552
17	57968398
17	58642801
17	59667953
17	60472551
17	60824224
17	61574366
17	62126458
17	62132160
17	62515460
17	62811364
17	6349444
17	636266
17	64210580
17	64881037
17	6493199
17	6544421
17	65989037
17	66039095
17	66519857
17	6663899
17	66872845
17	67145190
17	67149973
17	67150151
17	67189302
17	67190536
17	67219768
17	6917789
17	70036479
17	71238491
17	72103017
17	72211845
17	7246851
17	72540958
17	72581129
17	72588438
17	72588806
17	72759575
17	72768697
17	7290695
17	72959177
17	73126866
17	73230936
17	73244930
17	73322041
17	73592568
17	73625173
17	73746884
17	73747128
17	7386280
17	74073447
17	74077797
17	74383107
17	74383109
17	74383348
17	74383475
17	74383601
17	7479892
17	75086967
17	7529902
17	75483633
17	75529349
17	7578210
17	76153577
17	76168080
17	76178751
17	76219784
17	76972231
17	76973547
17	76994369
17	77073941
17	7754823
17	7760574
17	77707453
17	78021155
17	78165202
17	78166385
17	78184601
17	783118
17	78389478
17	78396004
17	78943513
17	79212625
17	79214241
17	79214927
17	79225074
17	7942516
17	7942814
17	79477356
17	7948239
17	7948638
17	7948640
17	7950265
17	7950958
17	7951878
17	79614932
17	79620347
17	79826818
17	79912164
17	79972949
17	79974815
17	79991603
17	79994600
17	79995490
17	800125
17	80041466
17	80041950
17	80046994
17	80048873
17	80071450
17	80193928
17	80274159
17	80274161
17	80369330
17	8079029
17	8192377
1	78212083
1	79101171
1	8025459
1	8030994
18	11885912
18	12014325
18	12014354
18	12254562
18	12254956
18	13491469
18	18622539
18	21736486
18	24442227
18	25616451
18	28576756
18	28647999
18	29772759
18	29782953
18	29784171
18	29790520
18	29795160
18	3075746
18	3086065
18	3451762
18	39584412
18	3986118
18	42456670
18	43314238
18	44236995
18	44526837
18	44660923
18	44660924
18	45101318
18	46847749
18	47367762
18	49864817
18	51858156
18	51880889
1	85598679
18	56719900
18	57126323
18	58471576
18	58495028
1	85930530
18	59415272
18	59560027
18	61067818
18	61322980
18	61323011
18	61323228
18	61324115
18	61325815
18	61325816
18	61471522
18	61621671
18	658001
18	658170
18	662247
18	66358514
1	87102593
18	72913920
18	74728772
18	7774190
18	8248334
18	8248335
18	8809445
18	9104204
1	89273287
1	89525966
1	89655720
1	9009414
1	9009470
1	9027827
19	1004896
19	1005224
19	10132000
19	10221543
19	10225189
19	10370095
19	1041352
19	10439711
19	1046404
19	10464843
19	10468447
19	10477132
19	10488926
19	10570141
19	10574549
19	10614224
19	10624510
19	10676487
19	10683550
19	11326148
19	11459665
19	11618766
19	11688889
1	9118247
19	11917219
19	11977147
19	12058390
19	12145645
19	12156895
19	12187315
19	12224172
19	12462873
19	12568392
19	1271462
19	12937316
19	13875421
19	13879530
19	13879780
19	1397443
19	13988181
19	14000171
19	1401397
19	14049013
19	14070706
19	14139137
19	14578707
19	14581063
19	15235879
19	1534042
19	15733914
19	15789140
19	15795693
19	16060267
19	16263946
19	16308786
19	16620328
19	16739514
19	16855433
19	16908698
19	17392630
19	17397500
19	17830077
19	1783027
19	17830777
19	1795984
19	18255940
19	18255967
19	18329785
19	19039030
19	19145021
19	1978927
19	1979386
19	1989867
19	20036937
19	20047782
19	20807177
19	20973551
19	20989982
19	21292448
19	21307881
19	21720434
19	22116015
19	22364389
19	2255311
19	22697177
19	22786020
19	2280756
19	22817277
19	22846601
19	22940192
19	23927741
19	24118136
19	2876090
19	29103063
19	2917879
19	29364706
19	2936535
19	29903875
1	9304978
19	31851269
19	32083250
19	32972995
19	330263
19	33095313
19	33096816
19	33098586
19	33467413
19	34859522
19	34868776
19	3492318
19	3543380
19	35435496
19	35550878
19	35718891
19	35719020
19	35837096
19	35897981
19	36269602
19	36283289
19	36523669
19	37100817
19	37292143
19	3760241
19	37715704
19	37753337
19	37854207
19	3789321
19	38055730
19	38897643
19	38899492
19	39369935
19	39370101
19	39379770
19	39380358
19	39384148
19	39666006
19	39669106
19	39820242
19	39915876
19	39950209
19	39955533
19	40172637
19	40225031
19	40554705
19	40964064
19	40964312
19	40964395
19	41082868
19	41211076
19	41239223
19	41263403
19	41381683
19	41518244
19	41518337
19	41600311
19	41888850
19	42092225
19	42192030
19	42930751
19	43268140
19	4328755
19	43439694
19	43772302
19	43859812
19	4470611
19	44777395
19	44778795
19	44946749
19	45284266
19	45448070
19	45916903
19	45923617
19	46176130
19	46198825
19	4659924
19	46732384
19	46823702
19	46857015
19	46914547
19	47104226
1	94713460
19	47422307
19	47918144
19	48110867
19	48249288
19	48259787
19	48260295
19	48386992
19	4847828
19	48551620
19	48624526
19	48631258
19	48640807
19	48643361
19	48735017
19	48737706
19	48846060
19	48876829
19	490040
19	49079224
19	49090548
19	49128113
19	49206674
19	49207095
19	49318380
19	49339590
19	49436980
19	49442735
19	49442849
19	49445774
19	49447748
19	49561868
19	49845738
19	49852030
19	49993383
19	50412230
19	50493019
19	50498508
19	50818020
19	50898281
19	50985131
19	51227161
19	51359566
19	51462454
19	51518037
19	51535130
19	51585978
19	51645726
19	51850230
19	51981792
19	52004791
19	52004903
19	5208335
19	52096033
19	52096053
19	52097560
19	5211624
19	5212482
19	5214486
19	5245977
19	52714719
19	52729030
19	52801022
19	52803669
19	52919164
19	52919387
19	53085847
19	53453131
19	53594665
19	53626794
19	53740406
19	53770879
19	53926318
19	541242
19	54314063
19	54723355
19	54798021
19	54870191
19	54872594
19	54872698
19	54872798
19	55019261
19	55107223
19	55119373
19	55179246
19	55526026
19	55550807
19	55667647
19	55672055
19	55697712
19	55865279
19	56348075
19	5692192
19	56973778
19	57646393
19	57838058
19	57939826
19	57987905
19	58003580
19	58019892
19	58141763
19	58144715
19	58151338
19	58153465
19	58213743
19	58301766
19	58370687
19	58423509
19	58514136
19	58578441
19	58773815
19	5915026
19	621070
19	6374496
19	6375368
19	6381628
1	96471918
19	6476087
19	6534728
19	6760707
19	6826630
19	6833210
19	6897464
19	7011876
19	7553859
19	7706658
19	7707369
19	7708058
19	7711153
19	7712686
19	7743869
19	7754194
19	7761802
19	7828277
1	97915614
19	7975586
19	8038724
19	804642
19	8567475
19	871604
19	9236698
19	9236916
19	9236969
19	9237263
19	9452026
19	9453655
19	9801440
19	9949152
20	10632861
20	10639222
20	10968180
20	1247357
20	1294073
20	13567973
20	1532337
20	16729048
20	170263
20	17970618
20	18119089
20	18142462
20	18446022
20	18477792
20	20033242
20	20033322
20	20033367
20	23584368
20	23805918
20	2473472
20	258970
20	2597716
20	2846052
20	29976830
20	30070239
20	3091365
20	31647696
20	31659102
20	31767461
20	31812208
20	31828172
20	31890555
20	3193842
20	31984599
20	32880242
20	32881908
20	33122493
20	34214723
20	34215234
20	35521264
20	3649632
20	36759521
20	36760894
20	36768026
20	36770588
20	36784455
20	36869005
20	3687141
20	3784112
20	39728767
20	43252915
20	43255220
20	43255233
20	43836779
20	43851696
20	44047493
20	44095917
20	44144247
20	44477308
20	44485952
20	44511257
20	44639599
20	45920588
20	46307250
20	48124582
20	48140705
20	48156149
20	48156189
20	48156249
20	48164401
20	48164503
20	49191191
20	49195061
20	50092193
20	55847109
20	55931594
20	56138178
20	56139365
20	56140439
20	56195349
20	57321617
20	61557782
20	61834092
20	61986949
20	7864284
20	7886919
20	7920986
2	100029254
2	100055158
2	101086951
2	102038936
2	102998083
2	103343425
2	10582196
2	10584626
2	105953938
2	106690470
2	108863758
2	108875267
2	108875464
2	108998301
2	111875379
2	11273458
2	112767592
2	112786025
2	113191010
2	113300001
2	113671389
2	114392640
21	14743895
21	15592030
21	15726002
2	11727507
2	118579599
2	120005267
2	120005312
2	120078770
2	120125053
2	120129886
2	120439282
2	1206366
2	122216419
21	22656629
2	124774478
21	27588004
2	127656861
21	28315841
2	128610648
21	30365264
2	130931095
2	131116973
2	131127651
21	31462310
2	131486965
21	31709731
21	31744127
21	31768494
21	31913981
2	132047601
2	133875683
21	33964722
21	33984567
21	34169317
21	34634991
21	34860749
21	34950699
2	136664975
21	37507740
21	37518582
21	37747607
21	37858564
2	138030234
21	38529482
2	138758542
21	39528455
21	42694633
21	42814591
21	42830677
21	43297380
21	43504211
21	43531325
2	143798189
21	43803308
21	44119120
21	44323720
21	44480591
21	44485590
21	44492171
21	45168884
21	45168923
21	45223524
21	45725746
21	46328099
21	46528631
21	46624486
21	46685550
21	46703410
21	46918258
21	46918277
21	47016304
21	47351537
21	47612512
21	47635631
21	47641794
2	1507598
2	152226570
2	152226616
2	152235888
2	152236045
2	15378808
